Country,Year,Electricity_access,Adj_savCO2_damage,Exports,GDP_per_capita,Imports,Inflation,Primary_school_enrol,Secondary_school_enrol,Unemployment_rate_male,Unemployment_rate_women,Co2_prod_tonnes,Income_classification,Life_expectancy,Internet,Population,Regime_type,Rural_population,Urban_population,World_Regions
"Korea, Dem. People's Rep.",2000,,,,,,,,,,,69.166,Low income,,,,Closed Autocracy,40.588,,Eastern and South-Eastern Asia
"Korea, Dem. People's Rep.",2001,,,,,,,,,,,71.665,Low income,66.087,0,23132982,Closed Autocracy,40.509,59.491,Eastern and South-Eastern Asia
"Korea, Dem. People's Rep.",2002,,,,,,,,,,,68.643,Low income,66.925,0,23339453,Closed Autocracy,40.43,59.57,Eastern and South-Eastern Asia
"Korea, Dem. People's Rep.",2003,,,,,,,,,,,70.137,Low income,67.615,0,23542434,Closed Autocracy,40.352,59.648,Eastern and South-Eastern Asia
"Korea, Dem. People's Rep.",2004,,,,,,,,,,,71.722,Low income,68.102,0,23732740,Closed Autocracy,40.273,59.727,Eastern and South-Eastern Asia
"Korea, Dem. People's Rep.",2005,,,,,,,,,,,74.919,Low income,68.389,0,23904167,Closed Autocracy,40.195,59.805,Eastern and South-Eastern Asia
"Korea, Dem. People's Rep.",2006,,,,,,,,,,,76.173,Low income,68.54,0,24054866,Closed Autocracy,40.116,59.884,Eastern and South-Eastern Asia
"Korea, Dem. People's Rep.",2007,,,,,,,,,,,63.479,Low income,68.675,0,24188330,Closed Autocracy,40.038,59.962,Eastern and South-Eastern Asia
"Korea, Dem. People's Rep.",2008,,,,,,,,,,,70.328,Low income,68.884,0,24310143,Closed Autocracy,39.96,60.04,Eastern and South-Eastern Asia
"Korea, Dem. People's Rep.",2009,26,,,,,,99.3855896,,,,53.565,Low income,69.185,0,24428340,Closed Autocracy,39.805,60.195,Eastern and South-Eastern Asia
"Korea, Dem. People's Rep.",2010,29.29593086,,,,,,,,,,50.024,Low income,69.571,0,24548840,Closed Autocracy,39.623,60.377,Eastern and South-Eastern Asia
"Korea, Dem. People's Rep.",2011,31.45312309,,,,,,,,,,36.184,Low income,70.012,0,24673392,Closed Autocracy,39.443,60.557,Eastern and South-Eastern Asia
"Korea, Dem. People's Rep.",2012,33.63673401,,,,,,,,,,37.566,Low income,70.454,0,24800638,Closed Autocracy,39.262,60.738,Eastern and South-Eastern Asia
"Korea, Dem. People's Rep.",2013,35.84445572,,,,,,,,,,27.015,Low income,70.853,0,24929500,Closed Autocracy,39.082,60.918,Eastern and South-Eastern Asia
"Korea, Dem. People's Rep.",2014,38.07227325,,,,,,,,,,30.544,Low income,71.198,,25057793,Closed Autocracy,38.902,61.098,Eastern and South-Eastern Asia
"Korea, Dem. People's Rep.",2015,40.31616211,,,,,,,92.27278137,,,24.621,Low income,71.481,,25183832,Closed Autocracy,38.723,61.277,Eastern and South-Eastern Asia
"Korea, Dem. People's Rep.",2016,42.57210541,,,,,,,,,,27.467,Low income,71.711,,25307665,Closed Autocracy,38.529,61.471,Eastern and South-Eastern Asia
"Korea, Dem. People's Rep.",2017,44.83608627,,,,,,,,,,21.754,Low income,71.91,,25429816,Closed Autocracy,38.322,61.678,Eastern and South-Eastern Asia
"Korea, Dem. People's Rep.",2018,47.10408783,,,,,,89.31642151,,,,38.163,Low income,72.095,,25549606,Closed Autocracy,38.101,61.899,Eastern and South-Eastern Asia
Portugal,2000,100,1.000646793,28.20462059,11497.75346,39.24837739,2.853030393,123.1203232,104.7436218,3,4.7,65.527,High income,,,,Liberal Democracy,45.601,,Europe and Northern America
Portugal,2001,100,1.019561816,27.43732611,11724.6115,37.65462906,4.369903306,122.9348373,105.8006287,2.9,5,65.149,High income,76.81463415,18.08713656,10362722,Liberal Democracy,44.956,55.044,Europe and Northern America
Portugal,2002,100,1.018639447,27.07336223,12875.32079,35.23489718,3.600346583,119.0269012,107.3343735,3.8,5.3,69.556,High income,77.06585366,19.37,10419631,Liberal Democracy,44.334,55.666,Europe and Northern America
Portugal,2003,100,0.787175922,27.3671919,15762.97579,33.77175559,3.218990907,119.4627609,106.4839096,5.2,7.3,64.419,High income,77.2195122,29.67,10458821,Liberal Democracy,43.713,56.287,Europe and Northern America
Portugal,2004,100,0.74548593,27.66705156,18031.00042,35.53754211,2.365362041,118.5691223,95.06655121,5.6,7.2,67.255,High income,77.67073171,31.78,10483861,Liberal Democracy,43.093,56.907,Europe and Northern America
Portugal,2005,100,0.779568295,27.08416755,18773.12536,35.86033701,2.277163949,118.0815201,97.93074036,6.7,8.6,69.484,High income,78.07073171,34.99,10503330,Liberal Democracy,42.478,57.522,Europe and Northern America
Portugal,2006,100,0.722434432,30.35740444,19822.84603,38.18964868,3.107665459,118.0026016,98.49389648,6.5,8.9,64.768,High income,78.4195122,38.01,10522288,Liberal Democracy,41.863,58.137,Europe and Northern America
Portugal,2007,100,0.662605257,31.19418457,22782.09462,38.75193301,2.453965281,117.0054321,101.9628601,6.6,9.5,62.28,High income,78.32195122,42.09,10542964,Liberal Democracy,41.251,58.749,Europe and Northern America
Portugal,2008,100,0.587705978,31.26107908,24847.54514,40.81466384,2.588506577,115.6899109,103.6930389,6.5,8.8,59.973,High income,78.52439024,44.13,10558177,Liberal Democracy,40.641,59.359,Europe and Northern America
Portugal,2009,100,0.63476704,27.29374272,23059.79745,34.19895081,-0.835530022,113.1733398,105.9038925,8.8,10.1,57.2,High income,78.72682927,48.27,10568247,Liberal Democracy,40.036,59.964,Europe and Northern America
Portugal,2010,100,0.596711315,30.06930892,22498.69086,37.71398653,1.402572899,111.5892181,106.7521362,9.8,11.9,52.989,High income,79.02682927,53.3,10573100,Liberal Democracy,39.433,60.567,Europe and Northern America
Portugal,2011,100,0.589322336,34.4548616,23186.91313,38.6446824,3.653011004,110.7699203,106.5855713,12.3,13,51.793,High income,80.47073171,55.24999688,10557560,Liberal Democracy,38.833,61.167,Europe and Northern America
Portugal,2012,100,0.676894354,37.77801482,20564.88986,38.27282405,2.773338541,109.6174774,108.7158966,15.6,15.5,49.963,High income,80.37317073,60.33999749,10514844,Liberal Democracy,38.237,61.763,Europe and Northern America
Portugal,2013,100,0.657229353,39.60650497,21647.04181,38.50792965,0.274416667,109.5183105,119.4554214,16,16.4,48.162,High income,80.72195122,62.0956,10457295,Liberal Democracy,37.648,62.352,Europe and Northern America
Portugal,2014,100,0.668192102,40.215968,22074.30076,40.06633987,-0.278153367,108.1025925,116.0811005,13.5,14.3,47.948,High income,81.12195122,64.59,10401062,Liberal Democracy,37.064,62.936,Europe and Northern America
Portugal,2015,100,0.882921376,40.61511545,19242.36647,39.87577894,0.487938624,106.9626312,118.7691803,12.2,12.8,52.294,High income,81.12439024,68.63286148,10358076,Liberal Democracy,36.486,63.514,Europe and Northern America
Portugal,2016,100,0.869788518,40.21082364,19978.40121,39.06340599,0.607397075,105.7375183,118.0248413,11,11.2,50.456,High income,81.12439024,70.42356709,10325452,Liberal Democracy,35.914,64.086,Europe and Northern America
Portugal,2017,100,0.858792424,42.7242664,21437.3475,41.71487412,1.368614116,106.1831284,119.9131927,8.4,9.4,54.72,High income,81.42439024,73.79121395,10300300,Liberal Democracy,35.348,64.652,Europe and Northern America
Portugal,2018,100,0.831912781,43.44571903,23551.04829,42.9830419,0.993715683,106.8267288,120.8339767,6.6,7.4,51.482,High income,81.32439024,74.66096815,10283822,Liberal Democracy,34.789,65.211,Europe and Northern America
Paraguay,2000,89.24497986,0.884653629,43.33092603,1663.604939,35.31380373,8.982159768,118.7740097,61.50513077,6.8,8.9,3.606,Lower-middle income,,,,Electoral Democracy,44.669,,Latin America and Caribbean
Paraguay,2001,91.04207,0.978922922,40.64258896,1565.054289,31.96311005,7.268060286,117.9473724,65.50552368,5.6,7.2,3.696,Lower-middle income,70.786,1.098793836,5428442,Electoral Democracy,44.034,55.966,Latin America and Caribbean
Paraguay,2002,91.666443,1.190440266,47.47507654,1300.852367,31.96648911,10.51024209,116.5694733,67.27288818,7.9,11.8,3.857,Lower-middle income,71.023,1.794969598,5531958,Electoral Democracy,43.4,56.6,Latin America and Caribbean
Paraguay,2003,92.558399,1.305488351,47.1446576,1365.416418,33.98270617,14.23679705,112.4251022,65.11463928,5.9,8.3,4.031,Lower-middle income,71.249,2.111942082,5632983,Electoral Democracy,43.023,56.977,Latin America and Caribbean
Paraguay,2004,93.249876,1.080046107,45.68782467,1679.49512,34.41662194,4.32326493,111.0786591,66.23438263,5.3,8.4,4.061,Lower-middle income,71.464,3.452438431,5730556,Electoral Democracy,42.695,57.305,Latin America and Caribbean
Paraguay,2005,94.686886,0.950885384,47.59359211,1843.634108,37.42837154,6.807382031,110.9273529,66.07154083,3.9,6.3,3.78,Lower-middle income,71.667,7.907007861,5824095,Electoral Democracy,42.367,57.633,Latin America and Caribbean
Paraguay,2006,96.749045,0.805721862,46.29308518,2271.088885,38.44044613,9.589349411,108.182518,65.54087067,4.4,6.7,3.909,Lower-middle income,71.862,7.962073884,5913212,Electoral Democracy,42.04,57.96,Latin America and Caribbean
Paraguay,2007,96.452771,0.630424939,43.37492916,2976.824014,35.62620826,8.130474177,106.0735779,65.46018982,3.4,6.6,4.042,Lower-middle income,72.055,11.21,5998430,Electoral Democracy,41.714,58.286,Latin America and Caribbean
Paraguay,2008,96.677896,0.507642434,42.43836871,4047.909791,38.33920595,10.15478465,104.266922,66.42829895,3.4,6,4.278,Lower-middle income,72.251,14.27,6081296,Electoral Democracy,41.388,58.612,Latin America and Caribbean
Paraguay,2009,96.891335,0.591620457,38.09725405,3626.818637,32.74472781,2.591946734,102.9180908,66.7854538,4.7,6.7,4.532,Lower-middle income,72.45,18.9,6163970,Electoral Democracy,41.063,58.937,Latin America and Caribbean
Paraguay,2010,97.43086,0.561370452,42.13984163,4359.428415,39.11768175,4.651162791,102.6454773,67.67794037,3.6,6.1,5.022,Lower-middle income,72.653,19.8,6248017,Electoral Democracy,40.739,59.261,Latin America and Caribbean
Paraguay,2011,98.23656,0.487306461,40.23885967,5329.387437,38.25326418,8.253968254,101.5127182,69.76886749,3.5,6.4,5.199,Lower-middle income,72.86,24.76351588,6333981,Electoral Democracy,40.416,59.584,Latin America and Caribbean
Paraguay,2012,97.835616,0.515209017,37.9955192,5185.141549,36.76943826,3.67591898,104.3731689,75.91104889,3.1,5.4,5.173,Lower-middle income,73.068,29.34,6421510,Electoral Democracy,40.093,59.907,Latin America and Caribbean
Paraguay,2013,99.015884,0.47402124,38.71366558,5936.975959,34.6562058,2.683857387,,,4,5,5.172,Lower-middle income,73.274,36.9,6510273,Electoral Democracy,39.803,60.197,Latin America and Caribbean
Paraguay,2014,99.000716,0.494381619,35.46441185,6118.31811,33.61931225,5.028827675,,,3.8,6.8,5.458,Upper-middle income,73.473,43,6599524,Electoral Democracy,39.526,60.474,Latin America and Caribbean
Paraguay,2015,99.331532,0.629616329,34.76581347,5413.776021,32.17432757,3.129002745,,,4.3,4.9,6.051,Upper-middle income,73.662,49.71630466,6688746,Electoral Democracy,39.25,60.75,Latin America and Caribbean
Paraguay,2016,98.4,0.768760558,37.16548029,5324.609068,30.62290769,4.086822806,,,4.3,6.7,7.154,Upper-middle income,73.836,53.40412748,6777878,Electoral Democracy,38.974,61.026,Latin America and Caribbean
Paraguay,2017,99.3,0.77693508,38.44078405,5678.869972,33.04142868,3.602477413,,,4.1,5.4,8.015,Upper-middle income,73.992,61.07575622,6867058,Electoral Democracy,38.7,61.3,Latin America and Caribbean
Paraguay,2018,99.6,0.822375604,36.94523036,5782.78455,35.58335571,3.975610157,,,5.3,7.5,8.103,Upper-middle income,74.131,64.99354302,6956069,Electoral Democracy,38.415,61.585,Latin America and Caribbean
West Bank and Gaza,2000,99.7,0.639979523,20.51650593,1476.17185,67.12258902,2.798198924,96.50395203,78.31916046,11.1,8,1.66,Lower-middle income,,,,,28.031,,Northern Africa and Western Asia
West Bank and Gaza,2001,98.77187347,0.60563873,15.38327047,1335.553195,67.342708,1.222784759,95.26217651,80.11073303,23.3,10.1,1.348,Lower-middle income,71.239,1.836854839,2997784,,27.811,72.189,Northern Africa and Western Asia
West Bank and Gaza,2002,98.83439636,0.616635142,13.43720119,1156.217473,62.81568142,5.70951586,93.35211182,82.18202209,29.8,12.8,1.154,Lower-middle income,71.447,3.100092235,3075373,,27.591,72.409,Northern Africa and Western Asia
West Bank and Gaza,2003,99.1,0.637559014,12.98135081,1257.69857,63.41733871,4.403032217,91.70967865,84.80439758,24.5,15.2,1.279,Lower-middle income,71.648,4.130616356,3154969,,27.373,72.627,Northern Africa and Western Asia
West Bank and Gaza,2004,98.04,1.001885417,12.96517564,1422.190886,68.15841498,3.004174986,88.50025177,88.51618195,24.9,14.8,2.195,Lower-middle income,71.842,4.400904826,3236626,,27.155,72.845,Northern Africa and Western Asia
West Bank and Gaza,2005,99.89,1.164078942,14.11124334,1543.701414,69.72511072,4.107250707,88.22531891,89.64100647,20.7,16.7,2.741,Lower-middle income,72.028,16.005,3320396,,26.939,73.061,Northern Africa and Western Asia
West Bank and Gaza,2006,99.7,0.961164583,13.76699138,1570.1044,68.87048221,3.842341256,87.16483307,90.80476379,20.2,13,2.264,Lower-middle income,72.203,18.41,3406334,,26.724,73.276,Northern Africa and Western Asia
West Bank and Gaza,2007,97.63,0.938199767,18.33485221,1664.245717,73.66439122,1.859743794,87.25618744,90.25238037,19.2,14.4,2.323,Lower-middle income,72.366,21.176,3494496,,26.509,73.491,Northern Africa and Western Asia
West Bank and Gaza,2008,99.02255249,0.689206114,15.93620048,2035.202341,63.54371854,9.889997887,88.53648376,88.69582367,23.7,19.5,2.052,Lower-middle income,72.517,24.358,3591977,,26.296,73.704,Northern Africa and Western Asia
West Bank and Gaza,2009,97.76,0.669419112,14.0161025,2191.781787,61.13509034,2.753934851,89.61544037,87.52098846,20.5,20.1,2.088,Lower-middle income,72.656,32.23,3689099,,26.077,73.923,Northern Africa and Western Asia
West Bank and Gaza,2010,99.9,0.565184022,14.12281155,2557.075624,54.37483861,3.749157276,91.32157135,85.73757935,21.4,21.6,2.034,Lower-middle income,72.788,37.4,3786161,,25.851,74.149,Northern Africa and Western Asia
West Bank and Gaza,2011,99.7,0.561271085,16.08603535,2880.798437,51.16349756,2.877243585,93.12973022,84.24974823,16.5,22.4,2.246,Lower-middle income,72.915,41.08,3882986,,25.619,74.381,Northern Africa and Western Asia
West Bank and Gaza,2012,99.7525177,0.522978175,15.32633269,3067.438727,51.60299466,2.779087683,95.78309631,83.94432831,17.6,26,2.198,Lower-middle income,73.041,43.4,3979998,,25.381,74.619,Northern Africa and Western Asia
West Bank and Gaza,2013,99.73147583,0.536917996,15.61984388,3315.297539,50.65147423,1.724399336,96.44393158,84.00589752,18.2,27.4,2.437,Lower-middle income,73.17,46.6,4076708,,25.137,74.863,Northern Africa and Western Asia
West Bank and Gaza,2014,99.9,0.617303836,15.82306983,3352.112595,51.91676734,1.7329851,97.72579193,84.39530182,19.2,26.2,2.836,Lower-middle income,73.303,53.67,4173398,,24.887,75.113,Northern Africa and Western Asia
West Bank and Gaza,2015,99.9,0.66651777,16.06238012,3272.154324,54.71858807,1.431611458,97.51142883,85.83734894,20.2,34.3,3.004,Lower-middle income,73.442,56.7,4270092,,24.632,75.368,Northern Africa and Western Asia
West Bank and Gaza,2016,100,0.671441286,14.3267945,3527.613824,51.09571968,-0.219106605,97.45101166,87.02667236,20.6,38,3.232,Lower-middle income,73.589,59.9,4367088,,24.372,75.628,Northern Africa and Western Asia
West Bank and Gaza,2017,99.7,0.665982571,15.72420635,3620.360487,52.72445437,0.212570934,98.91652679,88.9207077,21.5,42.8,3.268,Lower-middle income,73.74,63.3,4454805,,24.106,75.894,Northern Africa and Western Asia
West Bank and Gaza,2018,99.9903717,0.669909944,15.96156445,3562.330943,55.439711,-0.195107774,98.60411072,89.48774719,22.4,41.9,3.22,Lower-middle income,73.895,64.39999371,4569087,,23.836,76.164,Northern Africa and Western Asia
Qatar,2000,100,3.941256351,67.2833586,29976.16763,22.32930112,1.650335224,105.0000916,91.37918091,,,34.566,High income,,,,Closed Autocracy,3.689,,Northern Africa and Western Asia
Qatar,2001,100,4.770602064,65.89285714,28517.22084,29.07581454,1.471334348,104.5981979,88.39562225,,,41.215,High income,77.612,6.170268561,615013,Closed Autocracy,3.494,96.506,Northern Africa and Western Asia
Qatar,2002,100,4.463602689,60.34277283,30214.67042,28.1269508,0.24,108.2827835,91.88368988,,,40.702,High income,77.762,10.22612893,640872,Closed Autocracy,3.308,96.692,Northern Africa and Western Asia
Qatar,2003,100,3.769465303,61.69758239,34517.60321,28.46736631,2.264565044,111.2965927,98.44425964,,,41.299,High income,77.919,19.24233642,681791,Closed Autocracy,3.132,96.868,Northern Africa and Western Asia
Qatar,2004,100,3.208783854,64.16822495,42124.94084,26.20420389,6.79933665,106.0634613,101.9828415,1.1,3.9,42.71,High income,78.083,20.70164785,753332,Closed Autocracy,2.91,97.09,Northern Africa and Western Asia
Qatar,2005,100,3.050234439,65.08504482,51455.95094,29.66049935,8.814395323,106.1692276,99.86911774,,,50.69,High income,78.252,24.73349378,865410,Closed Autocracy,2.604,97.396,Northern Africa and Western Asia
Qatar,2006,100,2.697211419,62.81773017,59530.561,35.75318915,11.83580962,97.01275635,93.9704895,,,63.196,High income,78.425,28.97411271,1022704,Closed Autocracy,2.329,97.671,Northern Africa and Western Asia
Qatar,2007,100,2.154654561,60.27737186,65421.37692,35.83673385,13.75816258,105.5746002,,0.2,2.6,62.899,High income,78.601,37,1218441,Closed Autocracy,2.083,97.917,Northern Africa and Western Asia
Qatar,2008,100,1.600850157,61.36235262,80234.19083,28.07048903,15.05014516,104.4844208,,0.1,1.7,64.257,High income,78.775,44.3,1436670,Closed Autocracy,1.861,98.139,Northern Africa and Western Asia
Qatar,2009,100,2.161576263,51.13487609,59094.65918,29.00928688,-4.863278016,105.0968475,,0.1,1.9,68.597,High income,78.945,53.1,1654944,Closed Autocracy,1.664,98.336,Northern Africa and Western Asia
Qatar,2010,100,1.845339834,62.3196826,67403.08768,23.75060735,-2.425256752,102.5699387,105.4657898,0.1,2.7,71.92,High income,79.108,69,1856329,Closed Autocracy,1.499,98.501,Northern Africa and Western Asia
Qatar,2011,100,1.551509223,72.61970915,82409.94164,26.10192955,1.138366235,103.9405136,,0.2,3.3,79.648,High income,79.26,69,2035862,Closed Autocracy,1.398,98.602,Northern Africa and Western Asia
Qatar,2012,100,1.673202086,76.47241908,85075.98654,29.27387535,2.315348534,101.287262,,0.1,2.8,92.303,High income,79.399,69.3,2196078,Closed Autocracy,1.303,98.697,Northern Africa and Western Asia
Qatar,2013,100,1.45853222,72.71783502,85050.68435,29.66537308,3.221977568,97.62521362,,0.1,1.6,82.698,High income,79.527,85.3,2336579,Closed Autocracy,1.215,98.785,Northern Africa and Western Asia
Qatar,2014,100,1.829020534,67.99811813,83858.34046,31.03625661,3.349720857,99.05126953,,0.1,1,105.98,High income,79.646,91.49,2459202,Closed Autocracy,1.132,98.868,Northern Africa and Western Asia
Qatar,2015,100,2.348383123,57.06147777,63039.11263,36.64612641,1.814077239,102.5765228,,0.1,0.9,105.756,High income,79.758,92.88482645,2565708,Closed Autocracy,1.055,98.945,Northern Africa and Western Asia
Qatar,2016,100,2.462289469,47.71384149,57162.96801,41.83375863,2.676591701,103.0326385,,0.1,0.7,102.173,High income,79.868,95.12466217,2654379,Closed Autocracy,0.985,99.015,Northern Africa and Western Asia
Qatar,2017,100,2.313458136,52.88942263,59124.86727,38.60516529,0.394878914,103.2807388,,0.1,0.6,105.569,High income,79.981,97.38884917,2724727,Closed Autocracy,0.922,99.078,Northern Africa and Western Asia
Qatar,2018,100,2.143714249,55.94186317,65907.94843,35.89658581,0.255815383,103.8424377,,0.1,0.5,109.245,High income,80.1,99.65284913,2781682,Closed Autocracy,0.865,99.135,Northern Africa and Western Asia
Romania,2000,100,4.547959792,21.58888431,1659.90764,26.93244107,45.66659404,94.94425201,79.77613068,7.5,6.4,95.456,Lower-middle income,,,,Electoral Democracy,46.996,,Europe and Northern America
Romania,2001,100,4.66704447,22.10596347,1825.179805,29.82262755,34.47701235,96.75959778,80.58303833,7,6,100.357,Lower-middle income,71.16097561,4.538669029,22131970,Electoral Democracy,47.148,52.852,Europe and Northern America
Romania,2002,100,4.296496587,24.01302936,2119.882673,29.69721846,22.53988626,100.3703766,82.00705719,8.6,7.6,101.735,Lower-middle income,71.0097561,6.58,21730496,Electoral Democracy,47.22,52.78,Europe and Northern America
Romania,2003,100,3.756927542,24.21273505,2679.41191,31.966792,15.27348899,104.7155533,81.9775238,7.4,6.4,105.295,Lower-middle income,71.3097561,8.9,21574326,Electoral Democracy,47.088,52.912,Europe and Northern America
Romania,2004,100,2.973133405,25.74393627,3494.944517,34.8825424,11.87436359,111.8121109,81.66381073,9,6.2,104.27,Lower-middle income,71.56097561,15,21451748,Electoral Democracy,46.957,53.043,Europe and Northern America
Romania,2005,100,2.345231531,24.53522061,4617.929016,34.82532884,9.014912833,109.7396622,82.47559357,7.8,6.4,102.694,Upper-middle income,71.91219512,21.5,21319685,Electoral Democracy,46.826,53.174,Europe and Northern America
Romania,2006,100,2.144673573,24.7712265,5757.496429,36.91239943,6.558514123,105.8492126,83.81860352,8.2,6.1,105.083,Upper-middle income,72.16341463,24.66,21193760,Electoral Democracy,46.695,53.305,Europe and Northern America
Romania,2007,100,1.584486219,24.71082905,8360.166321,38.79432762,4.837329283,104.4412918,87.30476379,7.2,5.4,108.44,Upper-middle income,72.56585366,28.3,20882982,Electoral Democracy,46.564,53.436,Europe and Northern America
Romania,2008,100,1.231588892,26.15534462,10435.04398,39.01947004,7.850802557,99.51621246,92.89129639,6.7,4.7,105.535,Upper-middle income,72.56585366,32.42,20537875,Electoral Democracy,46.433,53.567,Europe and Northern America
Romania,2009,100,1.30980253,26.02361223,8548.118672,32.44922154,5.587420043,99.84014893,95.29490662,7.7,5.8,86.024,Upper-middle income,73.3097561,36.6,20367487,Electoral Democracy,46.302,53.698,Europe and Northern America
Romania,2010,100,1.379599274,32.38227144,8214.076893,39.01298829,6.091416686,99.96772003,97.66126251,7.6,6.2,84.29,Upper-middle income,73.45853659,39.93,20246871,Electoral Democracy,46.171,53.829,Europe and Northern America
Romania,2011,100,1.404036708,37.05509797,9099.217539,42.94489845,5.789253288,99.60193634,98.26016235,7.7,6.5,89.518,Upper-middle income,74.4097561,40.00999678,20147528,Electoral Democracy,46.04,53.96,Europe and Northern America
Romania,2012,100,1.513693848,37.53182457,8507.104775,42.81880456,3.334922677,98.58544159,97.51628113,7.4,6.1,86.256,Upper-middle income,74.41219512,45.87999425,20058035,Electoral Democracy,46.026,53.974,Europe and Northern America
Romania,2013,100,1.219296235,40.03406157,9547.852151,40.93618606,3.984712355,,96.64544678,7.7,6.3,76.876,Upper-middle income,75.06341463,49.7645,19983693,Electoral Democracy,46.063,53.937,Europe and Northern America
Romania,2014,100,1.174978038,41.42723374,10043.67745,41.84844974,1.068309877,,94.41652679,7.4,6.1,77.432,Upper-middle income,74.9097561,54.08,19908979,Electoral Democracy,46.1,53.9,Europe and Northern America
Romania,2015,100,1.417782341,41.38512795,8969.148921,42.208032,-0.594156437,89.17204285,92.92756653,7.5,5.9,77.726,Upper-middle income,74.91219512,55.76315563,19815616,Electoral Democracy,46.113,53.887,Europe and Northern America
Romania,2016,99.1,1.340057117,41.77627913,9548.587403,42.82014398,-1.544796668,86.9076767,91.14482117,6.6,5,75.813,Upper-middle income,75.2097561,59.50395129,19702267,Electoral Democracy,46.1,53.9,Europe and Northern America
Romania,2017,100,1.259780324,42.02461908,10807.00917,44.49394023,1.339021211,85.15087128,91.25939178,5.6,4,78.077,Upper-middle income,75.3097561,63.74728218,19588715,Electoral Democracy,46.064,53.936,Europe and Northern America
Romania,2018,100,1.147415213,41.8616969,12398.98198,45.27496024,4.625484431,87.32537842,89.06909943,4.7,3.5,76.951,Upper-middle income,75.35853659,70.68127793,19473970,Electoral Democracy,46.002,53.998,Europe and Northern America
Russian Federation,2000,100,11.43368949,44.06044131,1771.594059,24.03346573,20.79876066,102.7909317,,10.8,10.4,1471.052,Lower-middle income,,,,Electoral Autocracy,26.65,,Europe and Northern America
Russian Federation,2001,100,9.993322616,36.8934936,2100.352512,24.21736507,21.47700721,106.0829468,,9.3,8.6,1507.501,Lower-middle income,65.38341463,2.944367787,145976482,Electoral Autocracy,26.654,73.346,Europe and Northern America
Russian Federation,2002,100,9.258629771,35.21259406,2377.529577,24.43285167,15.78873079,113.9455414,,8.1,7.6,1495.484,Lower-middle income,65.12878049,4.128271818,145306497,Electoral Autocracy,26.659,73.341,Europe and Northern America
Russian Federation,2003,100,8.07038653,35.24998177,2975.125353,23.87828723,13.66329302,121.0511475,91.5080719,8.5,8,1525.39,Lower-middle income,65.02756098,8.298860616,144648618,Electoral Autocracy,26.627,73.373,Europe and Northern America
Russian Federation,2004,100,6.105572484,34.41789105,4102.364833,22.16396134,10.88861573,,85.31642914,8,7.5,1530.474,Upper-middle income,65.47097561,12.8593889,144067316,Electoral Autocracy,26.582,73.418,Europe and Northern America
Russian Federation,2005,100,5.033667492,35.20306596,5323.463083,21.51018253,12.68530395,95.22628784,82.91107941,7.3,6.9,1547.376,Upper-middle income,65.5297561,15.2266732,143518814,Electoral Autocracy,26.537,73.463,Europe and Northern America
Russian Federation,2006,100,4.250947661,33.73047544,6920.189125,21.00292642,9.668654548,94.99945831,82.70760345,7.4,6.7,1606.313,Upper-middle income,66.72756098,18.02327746,143049637,Electoral Autocracy,26.492,73.508,Europe and Northern America
Russian Federation,2007,100,3.370699756,30.16406048,9101.255049,21.54206226,9.007298689,95.68132782,82.94989777,6.4,5.6,1604.324,Upper-middle income,67.58682927,24.66,142805114,Electoral Autocracy,26.447,73.553,Europe and Northern America
Russian Federation,2008,100,2.845797384,31.30956033,11635.27293,22.07290571,14.11076778,97.58451843,83.12724304,6.5,5.9,1636.694,Upper-middle income,67.94926829,26.83,142742366,Electoral Autocracy,26.402,73.598,Europe and Northern America
Russian Federation,2009,100,3.672636007,27.9381012,8562.813277,20.49695982,11.64732958,99.36152649,84.7716217,8.9,7.7,1528.765,Upper-middle income,68.68463415,29,142785349,Electoral Autocracy,26.358,73.642,Europe and Northern America
Russian Federation,2010,100,3.227308123,29.21556079,10674.99578,21.1399447,6.849392303,,,7.9,6.8,1612.885,Upper-middle income,68.84121951,43,142849468,Electoral Autocracy,26.313,73.687,Europe and Northern America
Russian Federation,2011,100,2.646800619,28.05536148,14311.08432,19.98003793,8.440464859,101.0762329,91.82772827,7,6.1,1664.953,Upper-middle income,69.68390244,49,142960908,Electoral Autocracy,26.268,73.732,Europe and Northern America
Russian Federation,2012,100,2.622019915,26.90732034,15420.87454,20.24407005,5.074743008,101.0206299,95.60720062,5.8,5.1,1679.866,High income,70.07219512,63.8,143201721,Electoral Autocracy,26.209,73.791,Europe and Northern America
Russian Federation,2013,100,2.539963301,25.84533683,15974.64463,20.44181257,6.753710262,99.76957703,97.68347931,5.8,5.1,1619.173,High income,70.57878049,67.97,143506995,Electoral Autocracy,26.137,73.863,Europe and Northern America
Russian Federation,2014,100,2.935388637,27.11109705,14095.64874,20.69024421,7.823411839,97.69432068,98.81610107,5.5,4.8,1622.349,High income,70.74365854,70.52,143819667,Electoral Autocracy,26.05,73.95,Europe and Northern America
Russian Federation,2015,95.5,4.453517127,28.70338944,9313.013625,20.65595987,15.53440505,99.07290649,102.1796188,5.8,5.3,1622.861,Upper-middle income,71.18341463,70.09924123,144096870,Electoral Autocracy,25.95,74.05,Europe and Northern America
Russian Federation,2016,100,5.011683173,25.85448298,8704.898413,20.66363686,7.04244763,99.81439209,102.396698,5.8,5.4,1618.304,Upper-middle income,71.65121951,73.09143462,144342397,Electoral Autocracy,25.836,74.164,Europe and Northern America
